id,last_login,total_purchases,total_time_spent,number_of_posts,likes_given,payment_method
U950,3/6/2023,36.0,382.48,772.0,2163.0,Credit Card
U222,1/28/2023,34.0,245.32,620.0,2176.0,PayPal
U761,9/4/2023,22.0,71.28,551.0,3595.0,PayPal
U565,5/11/2023,46.0,475.5,654.0,1589.0,PayPal
U3393,4/9/2023,28.0,229.86,830.0,1483.0,PayPal
U1680,7/20/2023,2.0,462.58,700.0,4292.0,Credit Card
U1302,5/29/2023,1.0,125.5,373.0,1230.0,PayPal
U1513,1/5/2023,24.0,461.04,421.0,2735.0,Bank Transfer
U1900,5/17/2023,14.0,36.92,540.0,2377.0,PayPal
U1825,7/12/2023,33.0,112.6,908.0,232.0,Credit Card
U3394,7/9/2023,47.0,199.02,221.0,3992.0,Bank Transfer
U3268,8/11/2023,16.0,371.12,597.0,1230.0,Bank Transfer
U3376,9/25/2023,28.0,96.88,41.0,4235.0,PayPal
U1139,2/10/2023,42.0,306.6,563.0,3922.0,Crypto
U2033,3/5/2023,38.0,13.73,432.0,1462.0,Credit Card
U122,7/23/2023,0.0,240.11,34.0,4756.0,PayPal
U1415,1/11/2023,47.0,57.59,93.0,2540.0,PayPal
U3195,3/24/2023,42.0,54.72,11.0,3687.0,Bank Transfer
U184,5/29/2023,10.0,77.18,340.0,1179.0,Credit Card
U92,2/25/2023,28.0,183.42,303.0,551.0,Bank Transfer
U640,3/10/2023,5.0,433.62,300.0,3346.0,PayPal
U178,8/10/2023,0.0,287.58,916.0,824.0,Credit Card
U2120,3/1/2023,0.0,44.26,741.0,4857.0,Crypto
U3236,11/10/2023,47.0,345.61,468.0,4621.0,Bank Transfer
U1817,8/15/2023,41.0,78.04,282.0,1327.0,Bank Transfer
U1541,7/20/2023,11.0,396.03,779.0,577.0,Crypto
U240,10/18/2023,42.0,9.93,908.0,2658.0,PayPal
U3320,2/6/2023,6.0,44.15,150.0,2503.0,PayPal
U3267,8/8/2023,14.0,48.68,434.0,4191.0,PayPal
U3100,7/30/2023,8.0,36.65,955.0,3793.0,Crypto
U2144,10/24/2023,43.0,275.89,106.0,4621.0,Bank Transfer
U3291,7/29/2023,34.0,171.08,867.0,1807.0,Crypto
U1252,11/10/2023,14.0,385.13,428.0,4941.0,PayPal
U2001,7/14/2023,18.0,258.3,54.0,419.0,Crypto
U710,8/28/2023,38.0,167.78,559.0,341.0,Crypto
U371,3/4/2023,40.0,225.96,998.0,105.0,Bank Transfer
U1299,1/5/2023,48.0,57.16,867.0,2610.0,Crypto
U1294,2/20/2023,3.0,111.09,391.0,1160.0,PayPal
U3323,1/25/2023,1.0,290.15,711.0,3331.0,Crypto
U188,9/23/2023,1.0,225.86,15.0,630.0,Crypto
U489,9/19/2023,13.0,286.17,846.0,2039.0,Bank Transfer
U3318,8/4/2023,26.0,104.48,357.0,2402.0,Crypto
U1992,8/13/2023,16.0,39.83,888.0,1834.0,Credit Card
U110,10/27/2023,13.0,127.01,44.0,2700.0,PayPal
U1581,8/26/2023,4.0,153.5,932.0,2391.0,Credit Card
U317,2/24/2023,37.0,70.57,923.0,2894.0,Bank Transfer
U410,10/13/2023,0.0,206.8,628.0,2096.0,Bank Transfer
U1283,9/27/2023,39.0,119.68,958.0,3234.0,Bank Transfer
U3066,1/11/2023,36.0,338.89,806.0,3074.0,PayPal
U3333,7/23/2023,21.0,,184.0,4849.0,Bank Transfer
U1739,6/10/2023,27.0,427.53,691.0,4333.0,Bank Transfer
U1442,2/17/2023,0.0,13.33,619.0,4500.0,Bank Transfer
U1754,9/19/2023,48.0,158.83,278.0,2257.0,Crypto
U919,11/13/2023,31.0,427.2,255.0,522.0,Bank Transfer
U2901,4/7/2023,13.0,337.28,675.0,3108.0,Crypto
U1060,11/9/2023,45.0,360.94,447.0,3575.0,PayPal
U751,3/28/2023,21.0,407.58,843.0,3070.0,Bank Transfer
U2886,8/7/2023,15.0,12.43,226.0,107.0,PayPal
U1247,7/31/2023,22.0,23.27,975.0,4755.0,Bank Transfer
U697,7/23/2023,28.0,28.15,254.0,2915.0,PayPal
U1668,9/21/2023,22.0,360.68,844.0,4494.0,Bank Transfer
U3182,2/24/2023,37.0,292.53,994.0,1379.0,Credit Card
U3356,2/25/2023,1.0,364.92,973.0,4280.0,Credit Card
U199,8/7/2023,25.0,22.96,371.0,1355.0,PayPal
U1858,10/2/2023,29.0,351.67,350.0,3456.0,Credit Card
U995,5/20/2023,12.0,36.42,33.0,1550.0,PayPal
U2086,4/21/2023,6.0,384.79,129.0,2112.0,PayPal
U1189,11/7/2023,40.0,41.99,1000.0,34.0,PayPal
U3030,5/17/2023,31.0,255.07,562.0,4322.0,Credit Card
U103,11/1/2023,10.0,284.41,453.0,3662.0,Credit Card
U1409,6/15/2023,15.0,441.17,778.0,2532.0,Bank Transfer
U900,4/11/2023,50.0,189.53,395.0,2663.0,Bank Transfer
U3240,12/1/2023,19.0,497.15,936.0,2712.0,Credit Card
U451,7/24/2023,50.0,201.89,890.0,4969.0,Bank Transfer
U2090,4/14/2023,30.0,431.56,8.0,8.0,Bank Transfer
U682,8/5/2023,11.0,248.42,37.0,3199.0,PayPal
U1005,7/18/2023,15.0,378.11,136.0,745.0,PayPal
U190,7/8/2023,50.0,298.71,154.0,4901.0,PayPal
U12,6/20/2023,30.0,199.36,346.0,2188.0,Credit Card
U1906,10/7/2023,5.0,488.89,885.0,4202.0,Bank Transfer
U357,1/6/2023,20.0,447.47,870.0,2926.0,PayPal
U3301,7/26/2023,15.0,455.97,955.0,456.0,Crypto
U1202,6/4/2023,22.0,386.16,545.0,1032.0,Bank Transfer
U1610,11/30/2023,48.0,93.35,540.0,1635.0,PayPal
U1445,10/27/2023,48.0,176.81,64.0,2907.0,Crypto
U631,11/26/2023,37.0,38.43,118.0,1580.0,PayPal
U1065,8/2/2023,31.0,418.62,818.0,4104.0,Crypto
U1527,8/6/2023,42.0,129.12,749.0,1206.0,Crypto
U786,3/22/2023,30.0,464.12,116.0,4872.0,PayPal
U1839,2/24/2023,30.0,232.7,289.0,1887.0,Crypto
U1428,7/1/2023,7.0,43.58,821.0,1002.0,Credit Card
U1248,9/21/2023,10.0,37.06,180.0,1838.0,PayPal
U2991,7/3/2023,48.0,267.87,327.0,2208.0,Credit Card
U89,3/21/2023,41.0,326.83,705.0,231.0,PayPal
U539,4/23/2023,27.0,305.51,587.0,3120.0,Bank Transfer
U376,7/7/2023,35.0,286.06,870.0,1820.0,Crypto
U3287,6/15/2023,30.0,55.14,30.0,4501.0,Credit Card
U161,7/31/2023,23.0,309.9,289.0,3807.0,Credit Card
U1808,3/25/2023,45.0,221.25,291.0,3683.0,Credit Card
U142,10/2/2023,19.0,492.58,132.0,911.0,Bank Transfer
U399,1/6/2023,44.0,221.9,780.0,3466.0,PayPal
U1160,5/18/2023,31.0,235.95,395.0,462.0,Bank Transfer
U1958,11/6/2023,26.0,288.27,613.0,1807.0,Bank Transfer
U3226,3/28/2023,13.0,345.06,38.0,2805.0,Bank Transfer
U2980,6/15/2023,14.0,165.61,884.0,509.0,Credit Card
U2912,1/27/2023,14.0,346.16,995.0,1503.0,Crypto
U3312,9/28/2023,19.0,328.66,344.0,4493.0,Credit Card
U3165,6/30/2023,50.0,47.52,644.0,1316.0,PayPal
U3119,2/2/2023,9.0,241.56,363.0,2028.0,Credit Card
U892,9/12/2023,49.0,169.44,997.0,3780.0,Bank Transfer
U378,9/21/2023,46.0,463.86,218.0,3244.0,Credit Card
U1548,3/20/2023,21.0,408.7,83.0,2657.0,Crypto
U1468,5/29/2023,13.0,191.45,532.0,1479.0,Credit Card
U119,2/25/2023,45.0,416.14,585.0,3285.0,Crypto
U1585,7/11/2023,28.0,395.44,597.0,4876.0,Credit Card
U779,2/26/2023,47.0,415.58,19.0,3923.0,PayPal
U3024,2/13/2023,50.0,11.81,241.0,4846.0,Bank Transfer
U594,5/26/2023,43.0,345.65,279.0,3085.0,Crypto
U138,7/20/2023,42.0,121.67,728.0,3772.0,PayPal
U1600,7/20/2023,21.0,16.67,179.0,3607.0,Crypto
U2880,4/11/2023,22.0,26.53,99.0,1.0,PayPal
U1307,8/24/2023,5.0,163.33,856.0,2668.0,Bank Transfer
U2850,11/14/2023,7.0,424.98,172.0,1998.0,Crypto
U1150,11/3/2023,20.0,25.47,177.0,1587.0,Credit Card
U948,9/26/2023,50.0,355.81,998.0,901.0,Bank Transfer
U883,6/11/2023,49.0,284.52,167.0,3927.0,Crypto
U1385,8/21/2023,16.0,70.36,994.0,1271.0,Bank Transfer
U1317,8/4/2023,25.0,310.25,205.0,1399.0,Bank Transfer
U1055,7/17/2023,16.0,347.59,356.0,2998.0,Bank Transfer
U2832,3/23/2023,40.0,31.98,864.0,3502.0,Credit Card
U3375,5/6/2023,14.0,394.7,803.0,777.0,Crypto
U1707,8/8/2023,28.0,368.54,33.0,3567.0,Crypto
U1910,11/30/2023,24.0,446.02,559.0,1836.0,Crypto
U1072,6/2/2023,26.0,120.91,574.0,3153.0,Credit Card
U2040,7/12/2023,26.0,460.07,35.0,2651.0,Credit Card
U2801,12/5/2024,46.66,237.66,880.0,4280.0,Credit Card
U2802,7/30/2024,17.78,80.37,504.0,2224.0,Credit Card
U2803,6/26/2024,19.84,316.49,301.0,4750.0,Bank Transfer
U2804,5/20/2024,15.67,276.71,958.0,2999.0,Bank Transfer
U2805,3/14/2024,49.41,353.4,156.0,409.0,PayPal
U2806,7/26/2024,33.95,41.55,255.0,1220.0,PayPal
U2807,9/30/2024,20.95,106.05,223.0,875.0,Bank Transfer
U2808,12/6/2024,33.44,78.94,390.0,596.0,Credit Card
U2809,9/12/2024,37.39,58.08,39.0,4925.0,PayPal
U2810,10/3/2024,29.79,436.56,989.0,3305.0,PayPal
U2811,4/9/2024,49.7,402.89,738.0,571.0,Credit Card
U2812,11/15/2024,29.81,438.4,582.0,3629.0,Bank Transfer
U2813,9/10/2024,31.75,395.96,336.0,3012.0,PayPal
U2814,8/12/2024,43.58,322.29,97.0,2183.0,Bank Transfer
U2815,2/13/2024,40.19,371.41,826.0,679.0,PayPal
U2816,11/24/2024,30.55,193.87,688.0,3937.0,Bank Transfer
U2817,11/10/2024,48.4,297.28,310.0,1558.0,PayPal
U2818,1/22/2024,48.63,160.52,957.0,3365.0,Credit Card
U2819,7/10/2024,40.1,149.34,122.0,4542.0,PayPal
U2820,11/26/2024,10.98,475.43,22.0,2254.0,Bank Transfer
U2821,4/8/2024,28.8,279.87,570.0,838.0,Credit Card
U2822,4/24/2024,28.24,83.33,998.0,2966.0,Bank Transfer
U2823,4/14/2024,26.88,151.49,106.0,632.0,Bank Transfer
U2824,2/5/2024,17.26,104.73,99.0,1027.0,PayPal
U2825,7/12/2024,22.1,76.19,30.0,4274.0,PayPal
U2826,5/19/2024,14.82,249.02,748.0,2604.0,PayPal
U2827,11/25/2024,12.68,414.19,912.0,480.0,Credit Card
U2828,11/1/2024,35.51,310.59,638.0,4604.0,Bank Transfer
U2829,10/6/2024,32.97,404.11,625.0,4924.0,Bank Transfer
U2830,10/3/2024,39.73,229.57,754.0,3662.0,Bank Transfer
U2831,5/21/2024,11.4,392.31,409.0,269.0,PayPal
U2832,1/16/2024,45.4,440.87,742.0,603.0,Credit Card
U2833,2/10/2024,34.01,381.58,568.0,2806.0,Bank Transfer
U2834,5/16/2024,36.71,59.15,82.0,1029.0,PayPal
U2835,1/19/2024,12.31,165.53,919.0,4605.0,Credit Card
U2836,9/19/2024,39.82,90.24,460.0,1153.0,Bank Transfer
U2837,4/12/2024,27.29,225.64,390.0,1288.0,Bank Transfer
U2838,3/21/2024,28.66,312.05,208.0,3714.0,Bank Transfer
U2839,6/10/2024,23.1,74.85,464.0,1456.0,Bank Transfer
U2840,1/24/2024,20.51,62.63,56.0,3598.0,Credit Card
U2841,6/30/2024,31.52,442.19,115.0,4100.0,Bank Transfer
U2842,6/4/2024,43.9,390.95,432.0,3331.0,Bank Transfer
U2843,6/6/2024,22.97,406.26,976.0,3700.0,Bank Transfer
U2844,9/30/2024,45.55,473.24,182.0,2390.0,Bank Transfer
U2845,7/26/2024,26.89,273.38,634.0,4958.0,PayPal
U2846,11/10/2024,49.85,437.56,833.0,1580.0,Bank Transfer
U2847,2/13/2024,25.16,278.84,104.0,3601.0,Bank Transfer
U2848,10/23/2024,31.7,18.6,757.0,1482.0,Credit Card
U2849,10/2/2024,26.46,89.53,517.0,4445.0,PayPal
U2850,11/15/2024,19.08,412.97,130.0,4794.0,Credit Card
U2851,11/12/2024,47.56,85.67,768.0,3988.0,PayPal
U2852,9/23/2024,25.14,230.01,197.0,2170.0,PayPal
U2853,9/10/2024,11.76,171.02,97.0,1213.0,PayPal
U2854,6/21/2024,20.86,378.22,633.0,1158.0,PayPal
U2855,8/1/2024,34.42,78.43,28.0,670.0,Bank Transfer
U2856,10/27/2024,17.25,24.41,875.0,1776.0,Credit Card
U2857,11/4/2024,41.23,236.06,409.0,604.0,Credit Card
U2858,3/15/2024,37.36,136.84,708.0,762.0,PayPal
U2859,8/21/2024,34.72,55.08,881.0,2034.0,PayPal
U2860,9/6/2024,43.8,397.68,799.0,2899.0,PayPal
U2861,5/30/2024,31.07,171.44,362.0,1151.0,PayPal
U2862,3/27/2024,18.1,343.73,464.0,1124.0,Bank Transfer
U2863,7/17/2024,13.77,52.39,745.0,2802.0,PayPal
U2864,6/29/2024,24.0,351.08,146.0,2683.0,Credit Card
U2865,10/10/2024,46.99,240.62,311.0,740.0,Bank Transfer
U2866,10/8/2024,33.37,322.89,139.0,4303.0,PayPal
U2867,2/14/2024,30.8,283.61,536.0,2160.0,Bank Transfer
U2868,9/24/2024,45.27,28.0,354.0,1133.0,Credit Card
U2869,12/3/2024,23.41,440.8,831.0,4929.0,Bank Transfer
U2870,12/1/2024,18.46,146.11,762.0,3461.0,PayPal
U2871,11/8/2024,40.14,361.66,867.0,1648.0,PayPal
U2872,2/12/2024,28.47,270.79,767.0,3314.0,Credit Card
U2873,11/24/2024,20.81,82.49,930.0,3019.0,PayPal
U2874,6/29/2024,19.93,462.73,92.0,4407.0,Bank Transfer
U2875,6/18/2024,41.4,244.23,232.0,4179.0,Credit Card
U2876,12/10/2023,32.78,178.32,871.0,1967.0,PayPal
U2877,7/6/2024,32.76,392.62,477.0,3321.0,Credit Card
U2878,9/14/2024,19.91,424.72,313.0,3473.0,PayPal
U2879,1/22/2024,21.03,243.47,958.0,3298.0,Credit Card
U2880,12/18/2023,36.23,295.78,377.0,1920.0,Bank Transfer
U2881,9/14/2024,28.47,32.06,873.0,2362.0,Credit Card
U2882,12/12/2023,29.31,272.13,199.0,1519.0,Credit Card
U2883,8/12/2024,18.96,146.55,287.0,4604.0,Credit Card
U2884,1/12/2024,13.97,488.12,41.0,2651.0,PayPal
U2885,6/4/2024,33.34,201.78,652.0,4599.0,Credit Card
U2886,4/21/2024,42.9,371.13,360.0,3058.0,Credit Card
U2887,10/2/2024,47.68,468.41,750.0,4499.0,PayPal
U2888,4/22/2024,22.95,100.99,853.0,742.0,Bank Transfer
U2889,9/30/2024,22.64,152.21,551.0,2723.0,PayPal
U2890,10/15/2024,48.35,427.78,401.0,813.0,PayPal
U2891,4/2/2024,35.0,199.66,75.0,1913.0,Credit Card
U2892,8/4/2024,49.56,275.16,912.0,59.0,PayPal
U2893,1/13/2024,28.52,390.49,964.0,1527.0,Credit Card
U2894,10/16/2024,47.24,87.28,497.0,733.0,Credit Card
U2895,6/9/2024,43.93,488.65,931.0,3178.0,PayPal
U2896,1/6/2024,20.8,38.73,888.0,2137.0,PayPal
U2897,11/20/2024,33.02,204.1,905.0,4459.0,Bank Transfer
U2898,2/17/2024,41.12,288.33,112.0,3583.0,PayPal
U2899,6/3/2024,46.42,214.28,566.0,3797.0,PayPal
U2900,8/17/2024,36.12,215.37,995.0,234.0,Bank Transfer
U2901,8/25/2024,38.53,46.96,71.0,1230.0,Bank Transfer
U2902,9/27/2024,19.36,404.6,260.0,3194.0,Credit Card
U2903,3/15/2024,27.28,407.92,545.0,1701.0,PayPal
U2904,8/1/2024,13.54,148.13,75.0,2769.0,PayPal
U2905,8/13/2024,43.83,408.86,546.0,3149.0,Bank Transfer
U2906,6/29/2024,42.84,59.51,779.0,2972.0,Bank Transfer
U2907,8/13/2024,48.86,264.9,814.0,697.0,Bank Transfer
U2908,8/21/2024,25.04,395.73,947.0,1325.0,Credit Card
U2909,2/13/2024,13.32,306.28,919.0,2475.0,Credit Card
U2910,10/29/2024,20.99,401.34,581.0,3650.0,Credit Card
U2911,1/18/2024,22.24,144.56,305.0,4947.0,PayPal
U2912,10/31/2024,35.57,457.22,612.0,3874.0,PayPal
U2913,3/20/2024,46.29,219.39,469.0,2114.0,Bank Transfer
U2914,9/24/2024,41.88,24.1,591.0,1111.0,Credit Card
U2915,3/16/2024,14.62,195.37,796.0,4615.0,Bank Transfer
U2916,7/9/2024,26.91,80.4,504.0,2767.0,PayPal
U2917,12/31/2023,44.36,111.35,96.0,1361.0,Bank Transfer
U2918,10/29/2024,14.0,361.73,942.0,3102.0,Bank Transfer
U2919,3/8/2024,38.05,426.53,408.0,4602.0,Bank Transfer
U2920,9/15/2024,43.23,140.09,193.0,934.0,Bank Transfer
U2921,7/12/2024,13.46,224.45,913.0,3894.0,PayPal
U2922,10/16/2024,27.3,187.43,78.0,2950.0,Credit Card
U2923,1/3/2024,13.31,405.02,348.0,4247.0,PayPal
U2924,8/13/2024,45.28,285.81,128.0,2191.0,Bank Transfer
U2925,4/18/2024,37.6,272.27,921.0,3121.0,Credit Card
U2926,4/23/2024,34.99,204.13,691.0,4679.0,PayPal
U2927,5/16/2024,15.19,22.29,494.0,175.0,Bank Transfer
U2928,5/24/2024,33.2,152.8,174.0,911.0,Credit Card
U2929,1/26/2024,42.9,19.69,975.0,2995.0,Credit Card
U2930,5/14/2024,45.6,436.01,415.0,3619.0,Credit Card
U2931,1/4/2024,46.38,368.61,117.0,3739.0,Credit Card
U2932,5/9/2024,18.84,86.39,843.0,546.0,Bank Transfer
U2933,8/6/2024,20.07,30.39,892.0,1014.0,PayPal
U2934,12/28/2023,42.8,377.3,792.0,4558.0,Credit Card
U2935,8/14/2024,24.71,408.1,853.0,4313.0,Bank Transfer
U2936,1/7/2024,45.76,455.65,850.0,3392.0,PayPal
U2937,5/9/2024,22.01,244.17,509.0,3500.0,Credit Card
U2938,3/16/2024,26.21,78.44,307.0,2359.0,Credit Card
U2939,6/16/2024,22.5,115.44,310.0,4125.0,Bank Transfer
U2940,7/24/2024,20.8,453.65,9.0,4832.0,Credit Card
U2941,6/16/2024,23.99,189.47,224.0,346.0,Bank Transfer
U2942,6/2/2024,25.11,236.29,917.0,1897.0,PayPal
U2943,8/1/2024,43.27,25.06,469.0,2260.0,Bank Transfer
U2944,1/17/2024,19.6,278.48,751.0,3869.0,Bank Transfer
U2945,6/6/2024,34.54,80.8,688.0,180.0,PayPal
U2946,11/14/2024,26.41,101.86,913.0,3471.0,Credit Card
U2947,4/30/2024,10.7,476.43,343.0,728.0,PayPal
U2948,6/19/2024,40.1,83.07,956.0,2200.0,Bank Transfer
U2949,1/21/2024,18.71,439.82,122.0,3838.0,PayPal
U2950,1/23/2024,26.3,233.09,270.0,491.0,Credit Card
U2951,6/20/2024,46.88,308.79,128.0,4952.0,Credit Card
U2952,8/12/2024,33.08,171.79,643.0,2322.0,Bank Transfer
U2953,7/26/2024,16.3,54.15,923.0,2844.0,PayPal
U2954,10/28/2024,45.03,230.32,143.0,2456.0,Bank Transfer
U2955,8/29/2024,29.93,227.8,277.0,4390.0,Credit Card
U2956,6/1/2024,16.67,94.11,166.0,4087.0,Bank Transfer
U2957,10/10/2024,28.25,238.63,251.0,2986.0,PayPal
U2958,12/12/2023,41.81,16.64,522.0,2332.0,Bank Transfer
U2959,2/17/2024,18.15,400.49,440.0,3732.0,Bank Transfer
U2960,4/30/2024,45.23,14.44,228.0,1167.0,Credit Card
U2961,5/18/2024,29.5,209.68,797.0,3418.0,Bank Transfer
U2962,3/2/2024,48.34,19.85,331.0,1833.0,PayPal
U2963,5/13/2024,20.61,99.26,443.0,2760.0,PayPal
U2964,3/25/2024,14.55,293.66,480.0,3029.0,Credit Card
U2965,10/13/2024,27.2,78.82,513.0,2271.0,Credit Card
U2966,8/12/2024,25.22,427.25,484.0,4640.0,Bank Transfer
U2967,4/26/2024,11.37,361.79,326.0,802.0,PayPal
U2968,3/7/2024,25.97,197.31,663.0,4476.0,Credit Card
U2969,12/22/2023,39.48,109.64,85.0,977.0,PayPal
U2970,7/31/2024,34.52,312.72,991.0,1587.0,PayPal
U2971,10/26/2024,31.6,145.92,677.0,1503.0,Bank Transfer
U2972,10/1/2024,12.79,163.64,947.0,2599.0,Credit Card
U2973,2/12/2024,31.4,22.7,843.0,217.0,Credit Card
U2974,12/4/2024,10.13,138.18,955.0,597.0,Bank Transfer
U2975,10/24/2024,47.74,188.14,644.0,119.0,PayPal
U2976,12/18/2023,29.28,193.14,559.0,2073.0,Credit Card
U2977,6/11/2024,39.13,422.22,850.0,974.0,Bank Transfer
U2978,1/30/2024,26.63,432.86,811.0,4509.0,Credit Card
U2979,6/10/2024,16.06,153.94,995.0,576.0,Credit Card
U2980,3/18/2024,26.07,98.06,455.0,290.0,PayPal
U2981,8/17/2024,26.15,46.17,216.0,4942.0,Credit Card
U2982,2/5/2024,16.51,351.21,831.0,4968.0,Credit Card
U2983,11/29/2024,44.28,329.01,355.0,2828.0,Bank Transfer
U2984,1/18/2024,25.6,394.35,272.0,2024.0,PayPal
U2985,9/18/2024,24.89,97.92,247.0,1380.0,Credit Card
U2986,3/12/2024,45.35,89.68,323.0,2431.0,Bank Transfer
U2987,12/15/2023,37.33,396.63,75.0,335.0,Bank Transfer
U2988,3/21/2024,26.77,125.98,109.0,465.0,PayPal
U2989,5/20/2024,11.12,66.23,959.0,3889.0,Bank Transfer
U2990,2/20/2024,32.48,473.51,678.0,2064.0,Credit Card
U2991,9/30/2024,31.67,484.12,723.0,2920.0,PayPal
U2992,2/21/2024,34.73,121.63,844.0,3458.0,Bank Transfer
U2993,10/23/2024,20.3,401.7,776.0,4866.0,PayPal
U2994,7/9/2024,42.5,286.78,564.0,2980.0,Credit Card
U2995,10/1/2024,28.95,301.56,191.0,4113.0,PayPal
U2996,1/3/2024,42.75,260.33,84.0,1103.0,PayPal
U2997,4/24/2024,43.21,176.58,360.0,1888.0,Bank Transfer
U2998,5/28/2024,47.39,326.92,757.0,3783.0,Bank Transfer
U2999,7/20/2024,21.97,181.8,598.0,256.0,PayPal
U3000,7/9/2024,32.65,23.7,657.0,140.0,Bank Transfer
U3001,5/21/2024,12.78,318.65,173.0,207.0,Credit Card
U3002,5/10/2024,16.64,341.74,330.0,4022.0,Bank Transfer
U3003,8/9/2024,44.88,403.51,114.0,4842.0,Credit Card
U3004,9/16/2024,24.22,361.24,479.0,1465.0,PayPal
U3005,1/17/2024,28.25,36.9,915.0,3848.0,Bank Transfer
U3006,1/10/2024,49.82,185.85,33.0,451.0,Credit Card
U3007,9/12/2024,16.1,498.66,19.0,4490.0,Bank Transfer
U3008,10/13/2024,13.78,315.87,76.0,886.0,Credit Card
U3009,2/5/2024,49.6,121.27,735.0,637.0,Bank Transfer
U3010,6/22/2024,11.98,338.71,410.0,4739.0,PayPal
U3011,9/30/2024,31.37,138.89,314.0,2500.0,PayPal
U3012,1/25/2024,32.16,265.7,205.0,1835.0,Bank Transfer
U3013,10/21/2024,32.77,167.32,291.0,281.0,PayPal
U3014,1/26/2024,16.93,209.1,181.0,4182.0,PayPal
U3015,12/1/2024,22.02,90.71,906.0,3043.0,PayPal
U3016,4/22/2024,36.41,323.82,360.0,2588.0,PayPal
U3017,11/18/2024,35.51,271.79,962.0,3759.0,PayPal
U3018,7/9/2024,19.83,208.24,36.0,4396.0,Credit Card
U3019,8/16/2024,32.82,257.82,966.0,2624.0,Bank Transfer
U3020,2/27/2024,19.97,169.5,593.0,1991.0,PayPal
U3021,2/13/2024,25.9,130.64,628.0,3235.0,Bank Transfer
U3022,1/6/2024,34.78,380.34,581.0,1766.0,PayPal
U3023,9/20/2024,25.66,234.32,487.0,4403.0,Bank Transfer
U3024,6/23/2024,22.06,79.1,933.0,3321.0,Bank Transfer
U3025,3/17/2024,46.27,19.2,897.0,1005.0,PayPal
U3026,11/16/2024,39.11,189.83,546.0,2430.0,Credit Card
U3027,6/9/2024,49.35,349.73,334.0,1609.0,PayPal
U3028,3/27/2024,27.05,499.32,585.0,2835.0,Bank Transfer
U3029,9/24/2024,39.49,69.28,866.0,4228.0,PayPal
U3030,1/7/2024,20.31,115.69,696.0,2648.0,Bank Transfer
U3031,8/21/2024,33.83,486.15,850.0,3814.0,PayPal
U3032,3/9/2024,40.38,246.59,746.0,1131.0,PayPal
U3033,2/21/2024,17.62,285.59,750.0,2055.0,PayPal
U3034,2/6/2024,36.09,127.19,880.0,648.0,Credit Card
U3035,8/26/2024,39.62,338.88,37.0,4489.0,PayPal
U3036,8/10/2024,22.02,236.23,702.0,2599.0,PayPal
U3037,6/16/2024,15.36,249.09,40.0,1394.0,Bank Transfer
U3038,1/13/2024,14.29,119.79,341.0,85.0,Bank Transfer
U3039,10/1/2024,26.72,164.06,648.0,2803.0,Credit Card
U3040,3/17/2024,12.62,108.3,673.0,4676.0,PayPal
U3041,5/21/2024,49.91,283.67,451.0,1795.0,PayPal
U3042,2/6/2024,17.46,50.33,835.0,972.0,PayPal
U3043,5/14/2024,20.26,235.39,639.0,781.0,PayPal
U3044,3/29/2024,13.58,285.68,292.0,3723.0,Bank Transfer
U3045,5/16/2024,25.35,369.89,790.0,2362.0,PayPal
U3046,6/11/2024,49.38,396.8,177.0,458.0,Bank Transfer
U3047,12/18/2023,18.29,405.39,777.0,2754.0,Bank Transfer
U3048,8/17/2024,35.91,152.3,473.0,2940.0,Bank Transfer
U3049,10/6/2024,14.37,151.56,508.0,1489.0,PayPal
U3050,11/16/2024,18.79,208.87,743.0,4293.0,Bank Transfer
U3051,11/24/2024,46.42,327.15,681.0,2343.0,PayPal
U3052,6/8/2024,20.33,442.01,605.0,4874.0,PayPal
U3053,6/13/2024,22.2,384.59,945.0,2803.0,Bank Transfer
U3054,11/7/2024,31.74,478.7,943.0,2928.0,Bank Transfer
U3055,1/13/2024,48.79,321.17,190.0,2377.0,Bank Transfer
U3056,10/19/2024,18.43,339.89,756.0,3002.0,Credit Card
U3057,7/22/2024,15.0,268.25,842.0,2854.0,Bank Transfer
U3058,9/3/2024,31.57,170.21,38.0,2588.0,PayPal
U3059,6/8/2024,23.36,312.79,153.0,3453.0,Bank Transfer
U3060,12/19/2023,13.53,312.44,750.0,3329.0,Credit Card
U3061,5/23/2024,46.71,359.32,120.0,1932.0,Credit Card
U3062,7/29/2024,20.49,168.11,922.0,2272.0,Credit Card
U3063,7/31/2024,22.63,364.95,626.0,2793.0,Credit Card
U3064,11/3/2024,11.32,416.85,49.0,1598.0,PayPal
U3065,6/5/2024,25.18,464.49,508.0,2076.0,Bank Transfer
U3066,11/14/2024,29.03,333.51,935.0,118.0,Bank Transfer
U3067,3/2/2024,21.44,79.24,920.0,3509.0,Bank Transfer
U3068,7/4/2024,12.91,150.53,638.0,4046.0,Credit Card
U3069,8/22/2024,36.47,214.05,347.0,1064.0,PayPal
U3070,9/2/2024,33.8,191.76,142.0,2702.0,PayPal
U3071,12/8/2024,20.45,274.11,723.0,2175.0,PayPal
U3072,2/12/2024,29.33,64.64,146.0,29.0,PayPal
U3073,12/14/2023,27.9,31.12,723.0,759.0,Bank Transfer
U3074,11/18/2024,43.23,163.41,450.0,630.0,PayPal
U3075,4/14/2024,37.31,179.32,235.0,4908.0,Bank Transfer
U3076,5/24/2024,49.21,107.64,860.0,3904.0,Credit Card
