id,age,gender,country,sign_up_date,membership_level
U3351,43.0,Female,Australia,1/8/2020,Free
U3352,41.0,Male,Canada,1/26/2019,Platinum
U3353,34.0,Female,India,11/29/2013,Gold
U3354,68.0,Male,UK,1/12/2021,Free
U3355,28.0,Female,USA,3/20/2013,Platinum
U3356,24.0,Male,USA,7/17/2020,Free
U3357,20.0,Other,Canada,6/16/2011,Gold
U3358,61.0,Non-binary,Canada,4/4/2019,Free
U3359,56.0,Other,USA,11/5/2012,Platinum
U3360,19.0,Female,Canada,3/12/2015,Gold
U3361,27.0,Female,USA,2/24/2017,Free
U3362,70.0,Non-binary,USA,2/20/2016,Silver
U3363,66.0,Non-binary,UK,2/16/2014,Silver
U3364,18.0,Female,Germany,12/26/2012,Silver
U3365,32.0,Male,USA,6/11/2012,Gold
U3366,61.0,Male,Germany,12/27/2015,Gold
U3367,26.0,Other,India,4/28/2014,Gold
U3368,55.0,Other,Australia,8/2/2020,Gold
U3369,69.0,Female,UK,12/5/2012,Platinum
U3370,57.0,Non-binary,USA,4/9/2013,Gold
U3371,47.0,Male,India,1/28/2017,Gold
U3372,73.0,Male,India,6/14/2017,Platinum
U3373,65.0,Female,Canada,3/12/2022,Silver
U3374,26.0,Non-binary,India,4/19/2012,Free
U3375,59.0,Other,India,6/28/2018,Gold
U3376,56.0,Male,Australia,4/2/2011,Silver
U3377,43.0,Non-binary,UK,6/27/2015,Platinum
U3378,64.0,Other,Australia,10/10/2021,Silver
U3379,19.0,Other,UK,6/1/2020,Silver
U3380,41.0,Non-binary,UK,5/29/2012,Free
U3381,40.0,Female,Germany,4/4/2012,Free
U3382,67.0,Other,Canada,4/16/2013,Free
U3383,68.0,Non-binary,Australia,11/28/2012,Platinum
U3384,62.0,Non-binary,UK,8/26/2016,Gold
U3385,38.0,Female,Germany,4/25/2013,Gold
U3386,60.0,Other,Australia,3/11/2021,Gold
U3387,36.0,Non-binary,UK,5/16/2016,Platinum
U3388,56.0,Male,USA,11/5/2012,Silver
U3389,61.0,Non-binary,Canada,8/22/2014,Free
U3390,32.0,Male,India,10/17/2017,Silver
U3391,66.0,Female,Australia,2/20/2019,Platinum
U3392,48.0,Male,India,9/20/2011,Gold
U3393,62.0,Non-binary,Germany,8/13/2012,Gold
U3394,57.0,Male,Canada,6/3/2019,Platinum
U3395,61.0,Male,Germany,4/14/2015,Gold
U3396,69.0,Female,Australia,10/2/2016,Platinum
U3397,40.0,Female,Germany,3/16/2013,Gold
U3398,32.0,Female,Canada,11/14/2012,Platinum
U3399,58.0,Male,Australia,1/12/2019,Gold
U3400,28.0,Other,Australia,8/26/2012,Silver
U3401,74.0,Female,India,4/17/2013,Platinum
U3402,63.0,Female,Germany,5/14/2011,Gold
U3403,39.0,Non-binary,UK,8/23/2019,Gold
U3404,43.0,Female,Germany,2/2/2014,Platinum
U3405,48.0,Other,Germany,10/8/2012,Gold
U3406,74.0,Female,Australia,3/19/2012,Free
U3407,48.0,Non-binary,USA,1/16/2018,Silver
U3408,59.0,Other,Canada,9/20/2021,Silver
U3409,46.0,Other,Canada,11/5/2021,Free
U3410,59.0,Non-binary,Australia,11/2/2015,Free
U3411,66.0,Male,USA,3/30/2019,Silver
U3412,27.0,Female,Germany,11/28/2013,Gold
U3413,69.0,Female,Germany,9/7/2011,Free
U3414,46.0,Female,Australia,10/17/2012,Gold
U3415,63.0,Female,Germany,8/20/2011,Silver
U3416,36.0,Other,Canada,9/8/2019,Free
U3417,30.0,Female,Australia,6/30/2014,Free
U3418,27.0,Other,UK,4/22/2011,Platinum
U3419,41.0,Non-binary,USA,1/3/2018,Platinum
U3420,29.0,Female,Germany,1/4/2016,Silver
U3421,33.0,Other,Germany,7/13/2021,Silver
U3422,25.0,Non-binary,India,3/1/2017,Gold
U3423,34.0,Female,India,1/20/2012,Silver
U3424,61.0,Female,Canada,11/29/2019,Silver
U3425,40.0,Non-binary,Australia,9/13/2021,Silver
U3426,68.0,Other,Canada,10/6/2012,Free
U3427,45.0,Female,Australia,11/13/2014,Free
U3428,23.0,Female,Canada,9/27/2020,Gold
U3429,38.0,Male,Australia,1/21/2017,Silver
U3430,62.0,Male,UK,1/28/2015,Silver
U3431,39.0,Other,UK,4/4/2016,Platinum
U3432,36.0,Female,Canada,11/20/2014,Silver
U3433,74.0,Other,Germany,7/17/2019,Platinum
U3434,63.0,Male,UK,11/7/2019,Gold
U3435,65.0,Female,Canada,5/29/2013,Gold
U3436,39.0,Non-binary,India,6/7/2014,Free
U3437,68.0,Other,India,2/2/2017,Gold
U3438,62.0,Other,Germany,11/6/2017,Platinum
U3439,38.0,Non-binary,USA,7/24/2018,Free
U3440,71.0,Male,Germany,7/9/2013,Platinum
U3441,35.0,Female,USA,12/23/2021,Platinum
U3442,53.0,Other,USA,11/30/2011,Platinum
U3443,49.0,Non-binary,UK,10/12/2014,Platinum
U3444,62.0,Non-binary,India,2/26/2020,Gold
U3445,56.0,Non-binary,Germany,6/2/2016,Gold
U3446,20.0,Other,India,11/4/2018,Free
U3447,51.0,Male,USA,2/28/2012,Gold
U3448,34.0,Other,India,3/29/2013,Silver
U3449,22.0,Male,Australia,10/6/2019,Platinum
U3450,68.0,Female,Germany,7/2/2016,Free
U3451,58.0,Female,UK,10/23/2019,Gold
U3452,26.0,Other,Australia,12/26/2011,Platinum
U3453,21.0,Female,Australia,6/15/2016,Free
U3454,51.0,Male,UK,9/25/2018,Silver
U3455,70.0,Non-binary,India,1/6/2022,Gold
U3456,37.0,Female,USA,8/26/2012,Free
U3457,35.0,Male,Australia,6/15/2018,Gold
U3458,49.0,Other,UK,11/24/2018,Silver
U3459,22.0,Female,USA,2/18/2013,Platinum
U3460,66.0,Male,Canada,5/26/2012,Free
U3461,37.0,Male,USA,6/13/2013,Silver
U3462,56.0,Female,Germany,9/18/2019,Free
U3463,37.0,Female,USA,2/19/2019,Gold
U3464,29.0,Male,Canada,3/20/2014,Platinum
U3465,21.0,Female,India,7/11/2011,Silver
U3466,47.0,Other,USA,2/1/2015,Gold
U3467,50.0,Non-binary,USA,10/21/2015,Platinum
U3468,46.0,Male,UK,6/12/2019,Free
U3469,25.0,Other,Canada,7/16/2020,Platinum
U3470,51.0,Male,Canada,8/10/2017,Gold
U3471,32.0,Male,Australia,1/15/2018,Silver
U3472,49.0,Male,UK,6/20/2018,Gold
U3473,42.0,Non-binary,Canada,4/4/2014,Gold
U3474,37.0,Non-binary,Canada,3/17/2012,Free
U3475,35.0,Female,India,3/14/2016,Free
U3476,37.0,Male,Canada,5/13/2015,Platinum
U3477,29.0,Non-binary,Australia,11/20/2016,Gold
U3478,36.0,Female,Germany,1/22/2016,Silver
U3479,44.0,Non-binary,USA,9/23/2012,Silver
U3480,46.0,Non-binary,Australia,6/2/2012,Free
U3481,60.0,Non-binary,Canada,11/16/2016,Gold
U3482,48.0,Other,Australia,4/9/2012,Platinum
U3483,39.0,Female,India,2/23/2017,Gold
U3484,53.0,Non-binary,Australia,4/15/2013,Free
U3485,62.0,Non-binary,India,11/2/2019,Platinum
U3486,26.0,Other,India,12/9/2013,Silver
U3487,58.0,Other,UK,8/5/2013,Platinum
U3488,25.0,Non-binary,UK,10/14/2018,Silver
U3489,35.0,Other,Canada,6/11/2012,Gold
U3490,56.0,Female,Canada,10/13/2012,Silver
U3491,73.0,Female,Germany,11/25/2012,Silver
U3492,36.0,Female,Germany,12/26/2014,Silver
U3493,63.0,Other,Australia,3/3/2018,Free
U3494,49.0,Other,Canada,3/28/2013,Gold
U3495,31.0,Female,USA,6/18/2014,Gold
U3496,42.0,Female,Canada,1/5/2022,Platinum
U3497,55.0,Female,USA,10/21/2014,Platinum
U3498,47.0,Male,UK,2/19/2022,Platinum
U3499,40.0,Female,Germany,12/21/2014,Silver
U3500,48.0,Female,Australia,6/20/2015,Silver
U3501,70.0,Female,Canada,12/30/2012,Gold
U3502,30.0,Female,India,6/20/2012,Platinum
U3503,24.0,Non-binary,Canada,5/14/2013,Free
U3504,34.0,Female,Australia,5/10/2017,Free
U3505,36.0,Other,USA,10/4/2018,Gold
U3506,59.0,Male,Germany,3/25/2020,Platinum
U3507,38.0,Female,Australia,10/8/2015,Free
U3508,18.0,Other,Germany,10/11/2020,Gold
U3509,64.0,Male,Australia,5/30/2018,Free
U3510,57.0,Other,USA,7/13/2014,Platinum
U3511,59.0,Female,Canada,6/6/2020,Platinum
U3512,43.0,Female,UK,3/5/2021,Silver
U3513,33.0,Non-binary,Germany,5/25/2020,Free
U3514,72.0,Non-binary,Canada,8/15/2012,Silver
U3515,73.0,Other,Germany,7/11/2020,Silver
U3516,62.0,Male,Germany,4/27/2014,Gold
U3517,36.0,Other,Australia,10/18/2015,Platinum
U3518,33.0,Female,Australia,6/26/2018,Gold
U3519,34.0,Non-binary,UK,10/3/2019,Platinum
U3520,60.0,Female,USA,1/28/2018,Platinum
U3521,26.0,Other,Canada,9/27/2013,Silver
U3522,38.0,Female,Canada,6/11/2012,Gold
U3523,70.0,Male,UK,4/20/2021,Gold
U3524,39.0,Male,Canada,4/4/2020,Free
U3525,67.0,Other,Australia,12/24/2011,Gold
U3526,67.0,Male,Australia,5/4/2021,Silver
U3527,38.0,Male,Germany,1/25/2018,Gold
U3528,70.0,Male,Canada,12/23/2018,Platinum
U3529,59.0,Female,India,6/17/2020,Gold
U3530,63.0,Male,Australia,9/22/2019,Silver
U3531,20.0,Non-binary,UK,5/26/2020,Gold
U3532,27.0,Male,India,6/7/2016,Silver
U3533,38.0,Female,UK,1/25/2016,Platinum
U3534,47.0,Non-binary,India,2/3/2021,Gold
U3535,62.0,Male,Australia,4/30/2020,Gold
U3536,42.0,Other,India,11/21/2018,Gold
U3537,45.0,Other,Australia,2/11/2017,Gold
U3538,25.0,Other,UK,10/19/2016,Free
U3539,29.0,Other,Canada,1/12/2016,Silver
U3540,50.0,Male,Germany,3/1/2016,Platinum
U3541,31.0,Other,Germany,4/22/2015,Silver
U3542,64.0,Male,Canada,3/3/2014,Platinum
U3543,19.0,Non-binary,India,3/10/2013,Platinum
U3544,26.0,Other,India,8/14/2012,Platinum
U3545,23.0,Non-binary,USA,1/7/2022,Silver
U3546,21.0,Female,Germany,2/22/2022,Silver
U3547,60.0,Non-binary,India,11/24/2018,Silver
U3548,24.0,Other,USA,2/10/2014,Free
U3549,29.0,Other,UK,3/7/2019,Platinum
U3550,22.0,Female,Australia,6/11/2011,Silver
U3551,61.0,Female,UK,8/24/2014,Platinum
U3552,69.0,Non-binary,Canada,11/17/2015,Gold
U3553,31.0,Male,Australia,4/16/2018,Free
U3554,26.0,Male,Germany,5/15/2013,Free
U3555,49.0,Female,UK,10/24/2011,Platinum
U3556,21.0,Other,Canada,7/14/2013,Free
U3557,21.0,Non-binary,Canada,7/1/2021,Gold
U3558,56.0,Other,Canada,7/24/2020,Platinum
U3559,57.0,Non-binary,USA,6/23/2016,Free
U3560,74.0,Non-binary,Germany,5/8/2015,Gold
U3561,29.0,Non-binary,UK,9/20/2011,Gold
U3562,45.0,Male,Canada,3/27/2014,Gold
U3563,68.0,Non-binary,Germany,10/17/2014,Silver
U3564,56.0,Male,Australia,12/29/2014,Gold
U3565,72.0,Other,Canada,1/6/2016,Gold
U3566,54.0,Female,Australia,12/18/2020,Silver
U3567,47.0,Male,Germany,12/4/2012,Platinum
U3568,57.0,Male,Canada,4/18/2018,Silver
U3569,48.0,Male,USA,4/20/2013,Gold
U3570,21.0,Male,Germany,7/5/2015,Silver
U3571,22.0,Non-binary,Canada,7/30/2020,Silver
U3572,66.0,Non-binary,Australia,6/27/2018,Free
U3573,49.0,Female,Canada,6/12/2021,Platinum
U3574,46.0,Male,USA,12/15/2017,Platinum
U3575,61.0,Other,Germany,11/23/2014,Free
U3576,27.0,Female,Canada,2/11/2018,Platinum
U3577,56.0,Female,USA,2/26/2013,Gold
U3578,29.0,Non-binary,UK,10/1/2020,Platinum
U3579,40.0,Female,UK,10/28/2012,Gold
U3580,53.0,Other,Australia,1/14/2019,Silver
U3581,58.0,Non-binary,USA,3/17/2016,Gold
U3582,67.0,Female,India,5/2/2015,Gold
U3583,72.0,Male,Germany,2/15/2022,Gold
U3584,37.0,Male,Canada,11/25/2020,Gold
U3585,26.0,Male,Australia,5/21/2012,Free
U3586,73.0,Female,Canada,7/1/2020,Free
U3587,62.0,Male,Canada,1/7/2017,Free
U3588,71.0,Other,Australia,10/12/2015,Gold
U3589,21.0,Male,India,6/28/2013,Free
U3590,68.0,Male,Canada,9/12/2017,Platinum
U3591,37.0,Non-binary,Germany,6/4/2020,Platinum
U3592,45.0,Other,UK,8/9/2015,Free
U3593,49.0,Male,Canada,9/13/2016,Silver
U3594,56.0,Male,Germany,4/12/2015,Platinum
U3595,66.0,Non-binary,India,6/19/2018,Silver
U3596,64.0,Other,Canada,9/1/2021,Platinum
U3597,52.0,Non-binary,Canada,2/18/2018,Silver
U3598,26.0,Non-binary,USA,9/26/2013,Free
U3599,65.0,Female,Germany,6/6/2013,Gold
U3600,18.0,Male,UK,2/14/2022,Gold
U3601,27.0,Other,UK,4/5/2018,Free
U3602,26.0,Other,Australia,7/14/2021,Free
U3603,24.0,Non-binary,Canada,9/10/2021,Platinum
U3604,63.0,Female,USA,4/1/2011,Free
U3605,59.0,Male,Germany,5/5/2014,Platinum
U3606,50.0,Female,Canada,8/3/2015,Free
U3607,60.0,Non-binary,India,2/9/2017,Platinum
U3608,21.0,Male,India,2/4/2017,Free
U3609,29.0,Other,UK,10/6/2011,Silver
U3610,39.0,Male,Canada,1/21/2015,Free
U3611,24.0,Male,India,9/16/2015,Platinum
U3612,42.0,Other,Germany,4/12/2014,Free
U3613,24.0,Female,Germany,8/5/2021,Free
U3614,58.0,Non-binary,Germany,5/11/2015,Platinum
U3615,64.0,Male,India,5/18/2012,Gold
U3616,67.0,Non-binary,Canada,6/25/2019,Platinum
U3617,58.0,Non-binary,USA,8/17/2018,Platinum
U3618,59.0,Male,USA,8/17/2018,Gold
U3619,54.0,Male,India,3/10/2020,Gold
U3620,50.0,Non-binary,Australia,3/22/2017,Silver
U3621,68.0,Male,Canada,3/19/2020,Gold
U3622,22.0,Other,USA,10/6/2019,Free
U3623,56.0,Female,Canada,2/4/2020,Silver
U3624,31.0,Non-binary,UK,1/14/2018,Gold
U3625,69.0,Female,UK,12/27/2013,Gold
U3626,61.0,Female,Canada,3/14/2021,Free
U3627,48.0,Female,Australia,10/11/2019,Free
U3628,54.0,Female,USA,12/29/2015,Silver
U3629,25.0,Male,UK,9/8/2015,Platinum
U3630,27.0,Other,Australia,9/7/2019,Platinum
U3631,27.0,Other,India,4/11/2021,Silver
U3632,19.0,Male,Canada,9/24/2016,Free
U3633,35.0,Other,USA,11/20/2013,Free
U3634,64.0,Female,India,5/13/2016,Platinum
U3635,57.0,Female,Germany,3/14/2015,Gold
U3636,62.0,Female,India,3/10/2016,Platinum
U3637,29.0,Female,USA,12/7/2013,Platinum
U3638,29.0,Non-binary,Germany,11/30/2020,Silver
U3639,31.0,Male,India,5/24/2015,Silver
U3640,45.0,Non-binary,Germany,10/25/2011,Silver
U3641,71.0,Female,UK,8/18/2021,Platinum
U3642,56.0,Female,Germany,3/13/2016,Free
U3643,39.0,Male,Australia,11/1/2019,Silver
U3644,59.0,Non-binary,UK,8/4/2020,Silver
U3645,46.0,Male,Germany,10/23/2015,Silver
U3646,34.0,Other,UK,7/26/2020,Free
U3647,20.0,Male,USA,12/29/2015,Gold
U3648,58.0,Female,USA,1/7/2022,Gold
U3649,27.0,Non-binary,India,2/10/2019,Platinum
U3650,36.0,Other,UK,8/21/2020,Free
U3651,49.0,Male,Canada,4/23/2014,Silver
U3652,29.0,Other,Australia,1/19/2019,Platinum
U3653,53.0,Other,Germany,12/4/2012,Free
U3654,36.0,Non-binary,Germany,1/14/2016,Gold
U3655,30.0,Female,Germany,8/6/2021,Free
U3656,63.0,Female,India,12/12/2011,Silver
U3657,32.0,Non-binary,Germany,2/7/2020,Gold
U3658,51.0,Male,Germany,1/27/2017,Gold
U3659,58.0,Female,Canada,9/26/2015,Platinum
U3660,72.0,Other,Canada,11/29/2011,Gold
U3661,60.0,Female,Germany,8/12/2018,Gold
U3662,34.0,Other,Australia,4/4/2012,Free
U3663,61.0,Other,Australia,7/27/2017,Silver
U3664,35.0,Other,USA,6/16/2018,Free
U3665,44.0,Male,Canada,5/6/2021,Gold
U3666,57.0,Non-binary,UK,9/20/2013,Free
U3667,59.0,Female,Germany,9/26/2014,Platinum
U3668,30.0,Non-binary,UK,12/29/2011,Platinum
U3669,66.0,Male,UK,6/25/2013,Gold
U3670,52.0,Non-binary,Canada,5/30/2011,Free
U3671,23.0,Male,Canada,1/22/2013,Gold
U3672,49.0,Male,UK,10/30/2018,Free
U3673,43.0,Male,Germany,3/16/2016,Silver
U3674,33.0,Male,Canada,11/8/2019,Platinum
U3675,37.0,Non-binary,UK,1/28/2014,Silver
U3676,23.0,Non-binary,UK,1/1/2022,Gold
U3677,27.0,Male,Australia,12/2/2019,Gold
U3678,71.0,Non-binary,Australia,7/9/2012,Platinum
U3679,31.0,Non-binary,Germany,7/5/2012,Platinum
U3680,48.0,Non-binary,India,2/14/2017,Free
U3681,45.0,Female,Canada,7/1/2020,Gold
U3682,39.0,Female,Australia,5/26/2016,Silver
U3683,58.0,Male,Germany,10/27/2021,Gold
U3684,73.0,Other,Canada,12/6/2018,Gold
U3685,34.0,Female,Australia,3/11/2019,Free
U3686,27.0,Non-binary,Canada,8/1/2020,Gold
U3687,42.0,Other,Australia,9/6/2020,Gold
U3688,20.0,Non-binary,Canada,8/13/2012,Gold
U3689,57.0,Other,India,12/3/2013,Silver
U3690,27.0,Non-binary,USA,11/17/2017,Platinum
U3691,64.0,Male,Australia,10/21/2013,Silver
U3692,26.0,Other,UK,10/25/2011,Gold
U3693,23.0,Female,India,10/27/2014,Platinum
U3694,35.0,Female,Canada,4/11/2015,Free
U3695,67.0,Female,Canada,4/26/2015,Platinum
U3696,46.0,Female,Germany,11/10/2011,Silver
U3697,50.0,Male,Australia,8/5/2014,Platinum
U3698,28.0,Female,Australia,6/30/2021,Gold
U3699,73.0,Male,UK,9/22/2014,Platinum
U3700,45.0,Other,India,11/28/2014,Silver
U3701,19.0,Female,UK,8/8/2016,Platinum
U3702,64.0,Male,Canada,1/20/2020,Free
U3703,27.0,Male,Australia,11/12/2014,Free
U3704,38.0,Non-binary,India,12/21/2019,Free
U3705,42.0,Male,Australia,7/7/2013,Platinum
U3706,32.0,Male,UK,7/6/2020,Free
U3707,46.0,Male,UK,7/12/2019,Free
U3708,49.0,Male,Australia,1/23/2012,Platinum
U3709,22.0,Non-binary,Canada,7/4/2018,Platinum
U3710,22.0,Male,Germany,8/13/2016,Free
U3711,23.0,Male,India,2/22/2014,Gold
U3712,56.0,Other,Canada,6/27/2015,Free
U3713,52.0,Female,Germany,1/28/2018,Platinum
U3714,70.0,Male,USA,9/7/2015,Gold
U3715,75.0,Female,Australia,12/31/2019,Silver
U3716,74.0,Non-binary,UK,7/24/2011,Silver
U3717,52.0,Non-binary,USA,8/26/2018,Free
U3718,23.0,Non-binary,Canada,6/21/2013,Silver
U3719,31.0,Other,Germany,4/24/2016,Silver
U3720,33.0,Male,UK,9/28/2012,Silver
U3721,48.0,Male,India,7/31/2018,Silver
U3722,34.0,Male,UK,9/30/2016,Platinum
U3723,43.0,Non-binary,UK,9/28/2017,Gold
U3724,20.0,Male,Australia,10/5/2021,Free
U3725,63.0,Female,USA,3/3/2021,Gold
U3726,46.0,Non-binary,Germany,4/27/2015,Gold
U3727,47.0,Other,Canada,3/26/2021,Silver
U3728,62.0,Male,Canada,5/13/2021,Gold
U3729,51.0,Non-binary,India,12/8/2012,Silver
U3730,60.0,Other,UK,7/15/2016,Silver
U3731,25.0,Female,Canada,6/23/2015,Platinum
U3732,45.0,Other,Australia,5/30/2014,Platinum
U3733,19.0,Other,USA,10/8/2017,Free
U3734,57.0,Male,UK,5/2/2014,Gold
U3735,47.0,Non-binary,Germany,9/10/2015,Platinum
U3736,59.0,Female,Australia,7/31/2011,Platinum
U3737,71.0,Male,India,10/5/2014,Gold
U3738,65.0,Female,India,10/20/2015,Gold
U3739,36.0,Male,USA,10/16/2015,Platinum
U3740,58.0,Non-binary,USA,5/19/2014,Free
U3741,48.0,Other,UK,5/1/2020,Gold
U3742,39.0,Female,Germany,11/4/2016,Free
U3743,33.0,Other,USA,10/29/2012,Silver
U3744,58.0,Female,USA,1/26/2019,Gold
U3745,32.0,Other,Canada,5/9/2019,Gold
U3746,48.0,Other,Australia,7/3/2019,Platinum
U3747,29.0,Female,Canada,9/24/2012,Silver
U3748,28.0,Other,Germany,7/23/2015,Gold
U3749,33.0,Other,USA,4/21/2017,Gold
U3750,57.0,Male,India,7/22/2014,Gold
U3751,53.0,Female,Germany,11/20/2013,Silver
U3752,73.0,Male,USA,6/27/2014,Silver
U3753,46.0,Non-binary,UK,8/9/2020,Free
U3754,56.0,Female,UK,5/10/2017,Gold
U3755,22.0,Male,Australia,4/10/2012,Platinum
U3756,53.0,Male,Australia,10/7/2017,Free
U3757,22.0,Other,USA,9/14/2017,Gold
U3758,23.0,Female,India,8/13/2019,Free
U3759,28.0,Non-binary,India,11/26/2021,Silver
U3760,45.0,Male,India,10/21/2016,Silver
U3761,62.0,Other,Canada,10/10/2017,Silver
U3762,53.0,Male,USA,6/6/2011,Silver
U3763,60.0,Male,Canada,2/14/2017,Silver
U3764,71.0,Non-binary,Australia,10/13/2013,Free
U3765,65.0,Non-binary,USA,10/8/2013,Platinum
U3766,63.0,Female,USA,9/19/2019,Platinum
U3767,28.0,Non-binary,USA,9/27/2012,Gold
U3768,30.0,Male,India,10/7/2014,Gold
U3769,48.0,Other,India,1/22/2013,Platinum
U3770,24.0,Non-binary,UK,6/15/2018,Silver
U3771,55.0,Non-binary,Australia,11/14/2011,Silver
U3772,64.0,Other,USA,12/27/2020,Silver
U3773,33.0,Non-binary,Australia,2/19/2012,Free
U3774,38.0,Female,Australia,9/10/2020,Platinum
U3775,29.0,Non-binary,Australia,4/21/2017,Silver
U3776,45.0,Male,Canada,9/23/2018,Gold
U3777,43.0,Female,UK,11/15/2021,Free
U3778,72.0,Other,Canada,3/17/2017,Gold
U3779,42.0,Other,Germany,10/7/2016,Free
U3780,54.0,Male,Canada,10/13/2015,Free
U3781,51.0,Female,India,10/16/2018,Gold
U3782,47.0,Other,Australia,12/15/2019,Platinum
U3783,56.0,Female,UK,7/25/2014,Gold
U3784,49.0,Male,Germany,11/30/2019,Silver
U3785,23.0,Female,Germany,9/13/2013,Gold
U3786,56.0,Other,Canada,4/19/2016,Silver
U3787,21.0,Female,UK,4/11/2015,Gold
U3788,48.0,Other,Canada,4/28/2020,Gold
U3789,42.0,Female,India,6/19/2015,Platinum
U3790,27.0,Non-binary,Canada,5/27/2019,Gold
U3791,49.0,Non-binary,Canada,7/22/2021,Silver
U3792,31.0,Non-binary,Australia,11/5/2011,Platinum
U3793,70.0,Male,USA,6/28/2014,Free
U3794,21.0,Male,USA,6/2/2011,Gold
U3795,28.0,Male,USA,12/23/2021,Gold
U3796,32.0,Other,Australia,12/7/2015,Gold
U3797,27.0,Other,Australia,1/25/2022,Free
U3798,63.0,Non-binary,Australia,5/3/2019,Platinum
U3799,48.0,Male,USA,10/11/2019,Silver
U3800,45.0,Female,USA,1/14/2012,Platinum
U3801,36.0,Male,India,12/24/2020,Gold
U3802,74.0,Non-binary,Australia,9/3/2012,Free
U3803,42.0,Male,Germany,5/15/2018,Gold
U3804,28.0,Male,Canada,10/9/2016,Platinum
U3805,66.0,Female,India,12/25/2014,Free
U3806,40.0,Other,Germany,2/20/2022,Platinum
U3807,61.0,Female,Australia,10/10/2016,Silver
U3808,70.0,Male,Germany,2/9/2016,Silver
U3809,67.0,Other,Germany,3/9/2012,Free
U3810,63.0,Non-binary,USA,7/1/2014,Free
U3811,71.0,Other,USA,1/10/2018,Silver
U3812,73.0,Non-binary,Australia,3/9/2012,Platinum
U3813,38.0,Other,Germany,1/29/2013,Platinum
U3814,74.0,Non-binary,Canada,1/9/2012,Platinum
U3815,23.0,Other,Australia,1/12/2020,Silver
U3816,52.0,Non-binary,Canada,9/6/2012,Silver
U3817,31.0,Female,Canada,4/4/2014,Free
U3818,34.0,Female,India,9/26/2019,Free
U3819,58.0,Male,UK,9/16/2015,Silver
U3820,18.0,Male,Australia,12/22/2011,Platinum
U3821,70.0,Non-binary,India,11/27/2014,Gold
U3822,41.0,Non-binary,Germany,12/28/2019,Silver
U3823,52.0,Non-binary,USA,6/27/2011,Gold
U3824,31.0,Female,Australia,2/9/2013,Silver
U3825,54.0,Male,Australia,10/5/2018,Free
U3826,73.0,Female,USA,9/8/2021,Silver
U3827,25.0,Non-binary,Australia,6/4/2011,Free
U3828,42.0,Non-binary,Australia,10/15/2017,Platinum
U3829,65.0,Non-binary,USA,10/13/2014,Free
U3830,45.0,Female,Canada,1/15/2022,Free
U3831,39.0,Non-binary,Australia,3/25/2021,Platinum
U3832,66.0,Other,Australia,7/1/2014,Gold
U3833,46.0,Female,Australia,11/27/2020,Free
U3834,44.0,Female,India,5/20/2014,Free
U3835,22.0,Female,Germany,5/31/2013,Silver
U3836,59.0,Non-binary,India,12/18/2020,Gold
U3837,24.0,Other,India,12/4/2016,Platinum
U3838,68.0,Other,USA,7/18/2012,Free
U3839,68.0,Male,Australia,9/19/2014,Platinum
U3840,28.0,Non-binary,USA,11/22/2017,Gold
U3841,19.0,Female,India,9/18/2014,Free
U3842,69.0,Male,USA,6/16/2017,Gold
U3843,49.0,Other,Australia,8/21/2018,Gold
U3844,60.0,Male,India,7/14/2019,Free
U3845,26.0,Male,UK,4/12/2020,Platinum
U3846,73.0,Female,Canada,4/6/2020,Free
U3847,62.0,Male,Australia,6/14/2020,Silver
U3848,30.0,Female,Germany,10/25/2019,Free
U3849,56.0,Female,Australia,4/22/2019,Free
U3850,39.0,Other,Germany,9/16/2017,Gold
U3851,46.0,Non-binary,USA,2/3/2022,Silver
U3852,63.0,Non-binary,Germany,1/19/2014,Platinum
U3853,38.0,Male,UK,12/22/2016,Platinum
U3854,61.0,Female,Canada,1/29/2014,Silver
U3855,58.0,Male,Australia,12/6/2012,Gold
U3856,42.0,Male,India,12/29/2011,Free
U3857,50.0,Male,USA,6/17/2016,Free
U3858,44.0,Male,India,10/28/2021,Silver
U3859,36.0,Other,Germany,4/26/2016,Platinum
U3860,37.0,Other,Germany,5/20/2017,Platinum
U3861,74.0,Male,Australia,11/2/2019,Gold
U3862,35.0,Non-binary,Germany,9/7/2014,Platinum
U3863,50.0,Male,UK,5/27/2016,Silver
U3864,42.0,Non-binary,Germany,2/23/2019,Free
U3865,49.0,Female,India,11/8/2013,Platinum
U3866,36.0,Non-binary,Australia,9/29/2015,Free
U3867,56.0,Non-binary,USA,5/17/2021,Platinum
U3868,55.0,Female,Germany,10/24/2017,Free
U3869,51.0,Other,India,4/13/2015,Platinum
U3870,34.0,Female,Australia,7/8/2018,Free
U3871,21.0,Male,India,7/12/2020,Platinum
U3872,58.0,Non-binary,Canada,11/3/2014,Free
U3873,51.0,Female,Australia,12/24/2013,Gold
U3874,30.0,Non-binary,Germany,2/8/2017,Silver
U3875,23.0,Male,India,6/28/2015,Free
U3876,43.0,Male,India,4/16/2017,Free
U3877,30.0,Other,USA,4/1/2019,Gold
U3878,41.0,Female,India,11/1/2019,Silver
U3879,31.0,Male,UK,5/13/2014,Free
U3880,29.0,Non-binary,USA,10/14/2017,Silver
U3881,25.0,Non-binary,Germany,10/13/2011,Gold
U3882,65.0,Male,UK,10/29/2011,Platinum
U3883,30.0,Female,Canada,8/27/2017,Platinum
U3884,35.0,Male,Australia,12/15/2011,Silver
