id,age,gender,country,sign_up_date,membership_level,last_login,total_purchases,total_time_spent,number_of_posts,likes_given,payment_method
U2960,62.0,Non-binary,Canada,3/1/2014,Platinum,7/12/2023,40.0,398.24,441.0,4466.0,PayPal
U2960,62.0,Non-binary,Canada,3/1/2014,Platinum,4/30/2024,45.23,14.44,228.0,1167.0,Credit Card
U2961,63.0,Non-binary,Canada,8/18/2011,Gold,5/16/2023,11.0,484.42,160.0,15.0,Credit Card
U2961,63.0,Non-binary,Canada,8/18/2011,Gold,5/18/2024,29.5,209.68,797.0,3418.0,Bank Transfer
U2962,23.0,Non-binary,India,5/15/2019,Silver,4/10/2023,16.0,50.88,574.0,2913.0,Credit Card
U2962,23.0,Non-binary,India,5/15/2019,Silver,3/2/2024,48.34,19.85,331.0,1833.0,PayPal
U2963,26.0,Female,Australia,2/15/2013,Silver,6/18/2023,36.0,452.2,581.0,4479.0,Credit Card
U2963,26.0,Female,Australia,2/15/2013,Silver,5/13/2024,20.61,99.26,443.0,2760.0,PayPal
U2964,38.0,Other,UK,12/23/2020,Free,4/18/2023,0.0,433.98,785.0,555.0,PayPal
U2964,38.0,Other,UK,12/23/2020,Free,3/25/2024,14.55,293.66,480.0,3029.0,Credit Card
U2965,70.0,Male,India,1/25/2022,Platinum,7/16/2023,30.0,381.98,277.0,2875.0,Credit Card
U2965,70.0,Male,India,1/25/2022,Platinum,10/13/2024,27.2,78.82,513.0,2271.0,Credit Card
U2966,35.0,Other,Germany,2/26/2014,Silver,12/1/2023,47.0,165.08,761.0,2331.0,Bank Transfer
U2966,35.0,Other,Germany,2/26/2014,Silver,8/12/2024,25.22,427.25,484.0,4640.0,Bank Transfer
U2967,59.0,Male,USA,9/11/2019,Free,1/13/2023,11.0,,427.0,3331.0,PayPal
U2967,59.0,Male,USA,9/11/2019,Free,4/26/2024,11.37,361.79,326.0,802.0,PayPal
U2968,28.0,Other,Germany,7/30/2011,Free,2/28/2023,36.0,335.58,181.0,1162.0,Credit Card
U2968,28.0,Other,Germany,7/30/2011,Free,3/7/2024,25.97,197.31,663.0,4476.0,Credit Card
U2969,21.0,Female,Germany,9/2/2014,Platinum,2/5/2023,32.0,488.77,897.0,1837.0,Crypto
U2969,21.0,Female,Germany,9/2/2014,Platinum,12/22/2023,39.48,109.64,85.0,977.0,PayPal
U2970,54.0,Female,Australia,10/27/2014,Platinum,6/5/2023,4.0,179.38,352.0,4443.0,Bank Transfer
U2970,54.0,Female,Australia,10/27/2014,Platinum,7/31/2024,34.52,312.72,991.0,1587.0,PayPal
U2971,22.0,Other,USA,10/3/2012,Silver,9/11/2023,1.0,345.32,115.0,529.0,Crypto
U2971,22.0,Other,USA,10/3/2012,Silver,10/26/2024,31.6,145.92,677.0,1503.0,Bank Transfer
U2972,29.0,Male,Canada,3/3/2012,Platinum,2/12/2023,4.0,481.76,92.0,4670.0,PayPal
U2972,29.0,Male,Canada,3/3/2012,Platinum,10/1/2024,12.79,163.64,947.0,2599.0,Credit Card
U2973,20.0,Female,Germany,11/27/2017,Gold,10/9/2023,14.0,487.22,911.0,2810.0,Bank Transfer
U2973,20.0,Female,Germany,11/27/2017,Gold,2/12/2024,31.4,22.7,843.0,217.0,Credit Card
U2974,55.0,Male,UK,8/30/2017,Free,8/23/2023,15.0,317.04,744.0,3732.0,Crypto
U2974,55.0,Male,UK,8/30/2017,Free,12/4/2024,10.13,138.18,955.0,597.0,Bank Transfer
U2975,64.0,Other,India,8/12/2015,Platinum,8/22/2023,24.0,28.76,806.0,3614.0,PayPal
U2975,64.0,Other,India,8/12/2015,Platinum,10/24/2024,47.74,188.14,644.0,119.0,PayPal
U2976,31.0,Female,Canada,12/1/2019,Silver,3/27/2023,22.0,103.67,921.0,3053.0,Crypto
U2976,31.0,Female,Canada,12/1/2019,Silver,12/18/2023,29.28,193.14,559.0,2073.0,Credit Card
U2977,32.0,Other,Germany,11/27/2018,Platinum,2/22/2023,24.0,324.24,815.0,3635.0,Bank Transfer
U2977,32.0,Other,Germany,11/27/2018,Platinum,6/11/2024,39.13,422.22,850.0,974.0,Bank Transfer
U2978,28.0,Male,Canada,3/26/2021,Platinum,10/2/2023,16.0,411.82,529.0,262.0,Credit Card
U2978,28.0,Male,Canada,3/26/2021,Platinum,1/30/2024,26.63,432.86,811.0,4509.0,Credit Card
U2979,37.0,Male,Australia,11/12/2017,Gold,4/13/2023,23.0,186.24,311.0,224.0,Crypto
U2979,37.0,Male,Australia,11/12/2017,Gold,6/10/2024,16.06,153.94,995.0,576.0,Credit Card
U2980,43.0,Female,USA,10/9/2013,Free,6/15/2023,14.0,165.61,884.0,509.0,Credit Card
U2980,43.0,Female,USA,10/9/2013,Free,3/18/2024,26.07,98.06,455.0,290.0,PayPal
U2981,66.0,Male,Canada,11/2/2011,Platinum,,35.0,116.12,531.0,858.0,Credit Card
U2981,66.0,Male,Canada,11/2/2011,Platinum,8/17/2024,26.15,46.17,216.0,4942.0,Credit Card
U2982,55.0,Non-binary,Canada,8/18/2018,Silver,2/7/2023,17.0,351.25,544.0,4501.0,Bank Transfer
U2982,55.0,Non-binary,Canada,8/18/2018,Silver,2/5/2024,16.51,351.21,831.0,4968.0,Credit Card
U2983,42.0,Female,Australia,10/9/2011,Platinum,6/15/2023,47.0,238.86,262.0,2861.0,Credit Card
U2983,42.0,Female,Australia,10/9/2011,Platinum,11/29/2024,44.28,329.01,355.0,2828.0,Bank Transfer
U2984,62.0,Female,UK,12/1/2021,Gold,11/16/2023,39.0,181.95,752.0,4942.0,PayPal
U2984,62.0,Female,UK,12/1/2021,Gold,1/18/2024,25.6,394.35,272.0,2024.0,PayPal
U2985,51.0,Non-binary,UK,3/5/2015,Gold,2/14/2023,16.0,33.09,690.0,2019.0,Credit Card
U2985,51.0,Non-binary,UK,3/5/2015,Gold,9/18/2024,24.89,97.92,247.0,1380.0,Credit Card
U2986,47.0,Female,Germany,6/24/2016,Silver,11/12/2023,14.0,418.43,257.0,3790.0,Credit Card
U2986,47.0,Female,Germany,6/24/2016,Silver,3/12/2024,45.35,89.68,323.0,2431.0,Bank Transfer
U2987,52.0,Non-binary,USA,5/7/2021,Platinum,6/9/2023,46.0,89.26,960.0,2254.0,Bank Transfer
U2987,52.0,Non-binary,USA,5/7/2021,Platinum,12/15/2023,37.33,396.63,75.0,335.0,Bank Transfer
U2988,22.0,Female,UK,9/17/2013,Silver,11/20/2023,30.0,113.84,473.0,613.0,Bank Transfer
U2988,22.0,Female,UK,9/17/2013,Silver,3/21/2024,26.77,125.98,109.0,465.0,PayPal
U2989,48.0,Female,Germany,2/8/2022,Platinum,4/9/2023,49.0,143.12,758.0,48.0,Credit Card
U2989,48.0,Female,Germany,2/8/2022,Platinum,5/20/2024,11.12,66.23,959.0,3889.0,Bank Transfer
U2990,59.0,Non-binary,Australia,4/12/2011,Gold,7/28/2023,40.0,280.0,325.0,1608.0,Bank Transfer
U2990,59.0,Non-binary,Australia,4/12/2011,Gold,2/20/2024,32.48,473.51,678.0,2064.0,Credit Card
U2991,47.0,Female,USA,12/22/2015,Gold,7/3/2023,48.0,267.87,327.0,2208.0,Credit Card
U2991,47.0,Female,USA,12/22/2015,Gold,9/30/2024,31.67,484.12,723.0,2920.0,PayPal
U2992,35.0,Female,USA,5/2/2012,Silver,1/7/2023,25.0,61.78,209.0,1671.0,PayPal
U2992,35.0,Female,USA,5/2/2012,Silver,2/21/2024,34.73,121.63,844.0,3458.0,Bank Transfer
U2993,31.0,Other,USA,1/5/2012,Free,2/13/2023,14.0,323.99,682.0,3103.0,Credit Card
U2993,31.0,Other,USA,1/5/2012,Free,10/23/2024,20.3,401.7,776.0,4866.0,PayPal
U2994,72.0,Other,Germany,6/21/2011,Platinum,7/2/2023,20.0,47.69,158.0,1834.0,Bank Transfer
U2994,72.0,Other,Germany,6/21/2011,Platinum,7/9/2024,42.5,286.78,564.0,2980.0,Credit Card
U2995,70.0,Male,India,5/10/2021,Silver,10/17/2023,21.0,397.95,57.0,614.0,PayPal
U2995,70.0,Male,India,5/10/2021,Silver,10/1/2024,28.95,301.56,191.0,4113.0,PayPal
U2996,40.0,Other,India,4/8/2015,Gold,10/7/2023,25.0,48.18,793.0,3259.0,PayPal
U2996,40.0,Other,India,4/8/2015,Gold,1/3/2024,42.75,260.33,84.0,1103.0,PayPal
U2997,19.0,Male,Germany,11/3/2014,Gold,9/21/2023,7.0,350.33,11.0,2420.0,Bank Transfer
U2997,19.0,Male,Germany,11/3/2014,Gold,4/24/2024,43.21,176.58,360.0,1888.0,Bank Transfer
U2998,28.0,Other,Germany,6/3/2011,Free,11/24/2023,4.0,88.02,460.0,4538.0,PayPal
U2998,28.0,Other,Germany,6/3/2011,Free,5/28/2024,47.39,326.92,757.0,3783.0,Bank Transfer
U2999,28.0,Female,Canada,7/10/2016,Free,5/2/2023,8.0,325.1,865.0,971.0,Credit Card
U2999,28.0,Female,Canada,7/10/2016,Free,7/20/2024,21.97,181.8,598.0,256.0,PayPal
U3000,55.0,Other,USA,8/31/2016,Free,7/31/2023,31.0,378.58,345.0,3132.0,Crypto
U3000,55.0,Other,USA,8/31/2016,Free,7/9/2024,32.65,23.7,657.0,140.0,Bank Transfer
U3001,50.0,Female,Canada,7/7/2015,Free,1/5/2023,28.0,142.0,579.0,1418.0,Bank Transfer
U3001,50.0,Female,Canada,7/7/2015,Free,5/21/2024,12.78,318.65,173.0,207.0,Credit Card
U3002,55.0,Female,USA,4/11/2021,Silver,6/7/2023,9.0,307.87,768.0,1953.0,Crypto
U3002,55.0,Female,USA,4/11/2021,Silver,5/10/2024,16.64,341.74,330.0,4022.0,Bank Transfer
U3003,71.0,Female,Canada,12/26/2013,Platinum,11/15/2023,38.0,425.44,582.0,3161.0,PayPal
U3003,71.0,Female,Canada,12/26/2013,Platinum,8/9/2024,44.88,403.51,114.0,4842.0,Credit Card
U3004,57.0,Male,Australia,10/28/2020,Gold,9/7/2023,2.0,424.3,778.0,2537.0,Bank Transfer
U3004,57.0,Male,Australia,10/28/2020,Gold,9/16/2024,24.22,361.24,479.0,1465.0,PayPal
U3005,28.0,Male,UK,1/6/2018,Platinum,5/1/2023,28.0,150.39,45.0,4155.0,PayPal
U3005,28.0,Male,UK,1/6/2018,Platinum,1/17/2024,28.25,36.9,915.0,3848.0,Bank Transfer
U3006,57.0,Female,UK,12/4/2016,Gold,11/3/2023,0.0,369.99,47.0,1430.0,Crypto
U3006,57.0,Female,UK,12/4/2016,Gold,1/10/2024,49.82,185.85,33.0,451.0,Credit Card
U3007,24.0,Female,Germany,3/4/2015,Silver,8/1/2023,25.0,88.98,457.0,4818.0,Crypto
U3007,24.0,Female,Germany,3/4/2015,Silver,9/12/2024,16.1,498.66,19.0,4490.0,Bank Transfer
U3008,54.0,Other,India,10/24/2013,Silver,4/11/2023,10.0,70.72,544.0,3302.0,Bank Transfer
U3008,54.0,Other,India,10/24/2013,Silver,10/13/2024,13.78,315.87,76.0,886.0,Credit Card
U3009,52.0,Female,Australia,2/26/2014,Platinum,8/29/2023,9.0,71.4,966.0,995.0,Crypto
U3009,52.0,Female,Australia,2/26/2014,Platinum,2/5/2024,49.6,121.27,735.0,637.0,Bank Transfer
U3010,35.0,Other,UK,9/11/2020,Gold,6/10/2023,15.0,254.14,693.0,3473.0,PayPal
U3010,35.0,Other,UK,9/11/2020,Gold,6/22/2024,11.98,338.71,410.0,4739.0,PayPal
U3011,27.0,Other,India,10/11/2013,Silver,11/3/2023,11.0,11.24,524.0,550.0,Credit Card
U3011,27.0,Other,India,10/11/2013,Silver,9/30/2024,31.37,138.89,314.0,2500.0,PayPal
U3012,43.0,Female,Germany,7/29/2013,Platinum,6/25/2023,33.0,101.39,417.0,1418.0,Bank Transfer
U3012,43.0,Female,Germany,7/29/2013,Platinum,1/25/2024,32.16,265.7,205.0,1835.0,Bank Transfer
U3013,25.0,Non-binary,India,1/23/2018,Silver,8/19/2023,16.0,134.58,473.0,1808.0,Crypto
U3013,25.0,Non-binary,India,1/23/2018,Silver,10/21/2024,32.77,167.32,291.0,281.0,PayPal
U3014,54.0,Male,USA,3/2/2016,Free,3/28/2023,24.0,136.23,388.0,961.0,Bank Transfer
U3014,54.0,Male,USA,3/2/2016,Free,1/26/2024,16.93,209.1,181.0,4182.0,PayPal
U3015,44.0,Male,Australia,6/22/2021,Gold,6/4/2023,30.0,68.48,716.0,2563.0,Bank Transfer
U3015,44.0,Male,Australia,6/22/2021,Gold,12/1/2024,22.02,90.71,906.0,3043.0,PayPal
U3016,39.0,Other,Germany,7/6/2014,Platinum,1/6/2023,50.0,173.25,204.0,293.0,PayPal
U3016,39.0,Other,Germany,7/6/2014,Platinum,4/22/2024,36.41,323.82,360.0,2588.0,PayPal
U3017,27.0,Female,Australia,4/15/2018,Gold,6/19/2023,47.0,24.74,592.0,1074.0,Bank Transfer
U3017,27.0,Female,Australia,4/15/2018,Gold,11/18/2024,35.51,271.79,962.0,3759.0,PayPal
U3018,44.0,Female,Australia,5/14/2018,Free,1/29/2023,24.0,288.27,695.0,4624.0,Bank Transfer
U3018,44.0,Female,Australia,5/14/2018,Free,7/9/2024,19.83,208.24,36.0,4396.0,Credit Card
U3019,66.0,Other,UK,6/13/2012,Gold,5/24/2023,5.0,235.28,508.0,2451.0,Bank Transfer
U3019,66.0,Other,UK,6/13/2012,Gold,8/16/2024,32.82,257.82,966.0,2624.0,Bank Transfer
U3020,47.0,Non-binary,India,4/9/2014,Silver,6/26/2023,45.0,108.04,874.0,3477.0,Credit Card
U3020,47.0,Non-binary,India,4/9/2014,Silver,2/27/2024,19.97,169.5,593.0,1991.0,PayPal
U3021,50.0,Other,Australia,11/30/2011,Free,3/19/2023,32.0,492.16,678.0,591.0,Credit Card
U3021,50.0,Other,Australia,11/30/2011,Free,2/13/2024,25.9,130.64,628.0,3235.0,Bank Transfer
U3022,71.0,Other,Australia,10/23/2017,Platinum,1/11/2023,48.0,126.72,740.0,3079.0,Crypto
U3022,71.0,Other,Australia,10/23/2017,Platinum,1/6/2024,34.78,380.34,581.0,1766.0,PayPal
U3023,48.0,Female,India,7/26/2012,Silver,11/5/2023,44.0,261.0,346.0,471.0,Bank Transfer
U3023,48.0,Female,India,7/26/2012,Silver,9/20/2024,25.66,234.32,487.0,4403.0,Bank Transfer
U3024,18.0,Male,Germany,9/16/2020,Free,2/13/2023,50.0,11.81,241.0,4846.0,Bank Transfer
U3024,18.0,Male,Germany,9/16/2020,Free,6/23/2024,22.06,79.1,933.0,3321.0,Bank Transfer
U3025,46.0,Other,Australia,9/30/2021,Free,9/17/2023,37.0,87.85,645.0,749.0,Credit Card
U3025,46.0,Other,Australia,9/30/2021,Free,3/17/2024,46.27,19.2,897.0,1005.0,PayPal
U3026,20.0,Non-binary,Germany,3/9/2016,Free,3/12/2023,22.0,308.35,684.0,1983.0,Credit Card
U3026,20.0,Non-binary,Germany,3/9/2016,Free,11/16/2024,39.11,189.83,546.0,2430.0,Credit Card
U3027,45.0,Female,Australia,3/2/2013,Platinum,1/28/2023,16.0,79.4,263.0,2161.0,Crypto
U3027,45.0,Female,Australia,3/2/2013,Platinum,6/9/2024,49.35,349.73,334.0,1609.0,PayPal
U3028,62.0,Male,Germany,2/25/2013,Silver,12/1/2023,4.0,87.75,897.0,3406.0,Crypto
U3028,62.0,Male,Germany,2/25/2013,Silver,3/27/2024,27.05,499.32,585.0,2835.0,Bank Transfer
U3029,66.0,Female,India,8/11/2012,Silver,5/10/2023,43.0,309.77,549.0,2991.0,Crypto
U3029,66.0,Female,India,8/11/2012,Silver,9/24/2024,39.49,69.28,866.0,4228.0,PayPal
U3030,24.0,Other,UK,1/1/2018,Free,5/17/2023,31.0,255.07,562.0,4322.0,Credit Card
U3030,24.0,Other,UK,1/1/2018,Free,1/7/2024,20.31,115.69,696.0,2648.0,Bank Transfer
U3031,23.0,Male,Canada,3/13/2021,Silver,10/28/2023,37.0,416.69,684.0,694.0,PayPal
U3031,23.0,Male,Canada,3/13/2021,Silver,8/21/2024,33.83,486.15,850.0,3814.0,PayPal
U3032,75.0,Other,Canada,8/19/2016,Gold,5/10/2023,48.0,400.56,281.0,3214.0,PayPal
U3032,75.0,Other,Canada,8/19/2016,Gold,3/9/2024,40.38,246.59,746.0,1131.0,PayPal
U3033,52.0,Non-binary,Germany,3/15/2021,Silver,3/13/2023,31.0,338.39,474.0,1572.0,Bank Transfer
U3033,52.0,Non-binary,Germany,3/15/2021,Silver,2/21/2024,17.62,285.59,750.0,2055.0,PayPal
U3034,75.0,Female,Canada,4/29/2013,Silver,4/17/2023,9.0,31.23,826.0,4037.0,Crypto
U3034,75.0,Female,Canada,4/29/2013,Silver,2/6/2024,36.09,127.19,880.0,648.0,Credit Card
U3035,49.0,Other,Germany,3/22/2015,Free,9/20/2023,35.0,86.9,947.0,3179.0,
U3035,49.0,Other,Germany,3/22/2015,Free,8/26/2024,39.62,338.88,37.0,4489.0,PayPal
U3036,68.0,Other,Australia,10/30/2013,Platinum,12/1/2023,29.0,178.3,797.0,1250.0,Bank Transfer
U3036,68.0,Other,Australia,10/30/2013,Platinum,8/10/2024,22.02,236.23,702.0,2599.0,PayPal
U3037,68.0,Female,USA,7/9/2015,Gold,8/23/2023,0.0,116.09,412.0,353.0,Crypto
U3037,68.0,Female,USA,7/9/2015,Gold,6/16/2024,15.36,249.09,40.0,1394.0,Bank Transfer
U3038,71.0,Female,Australia,8/31/2021,Free,6/9/2023,38.0,9.85,450.0,185.0,Crypto
U3038,71.0,Female,Australia,8/31/2021,Free,1/13/2024,14.29,119.79,341.0,85.0,Bank Transfer
U3039,33.0,Non-binary,Canada,8/8/2016,Gold,3/1/2023,20.0,466.05,153.0,4965.0,PayPal
U3039,33.0,Non-binary,Canada,8/8/2016,Gold,10/1/2024,26.72,164.06,648.0,2803.0,Credit Card
U3040,70.0,Female,India,12/13/2014,Platinum,10/16/2023,25.0,122.94,747.0,4511.0,PayPal
U3040,70.0,Female,India,12/13/2014,Platinum,3/17/2024,12.62,108.3,673.0,4676.0,PayPal
U3041,60.0,Female,USA,10/20/2017,Platinum,2/11/2023,43.0,437.16,800.0,1465.0,Crypto
U3041,60.0,Female,USA,10/20/2017,Platinum,5/21/2024,49.91,283.67,451.0,1795.0,PayPal
U3042,38.0,Female,India,8/24/2020,Gold,11/8/2023,3.0,304.34,950.0,4202.0,Credit Card
U3042,38.0,Female,India,8/24/2020,Gold,2/6/2024,17.46,50.33,835.0,972.0,PayPal
U3043,59.0,Female,UK,5/27/2019,Silver,1/4/2023,17.0,327.91,451.0,3980.0,Bank Transfer
U3043,59.0,Female,UK,5/27/2019,Silver,5/14/2024,20.26,235.39,639.0,781.0,PayPal
U3044,58.0,Non-binary,Germany,10/3/2013,Gold,9/5/2023,6.0,46.94,572.0,2172.0,Credit Card
U3044,58.0,Non-binary,Germany,10/3/2013,Gold,3/29/2024,13.58,285.68,292.0,3723.0,Bank Transfer
U3045,25.0,Male,Australia,10/20/2021,Platinum,9/29/2023,6.0,80.28,677.0,1014.0,Bank Transfer
U3045,25.0,Male,Australia,10/20/2021,Platinum,5/16/2024,25.35,369.89,790.0,2362.0,PayPal
U3046,48.0,Non-binary,Australia,8/20/2012,Silver,10/16/2023,16.0,229.8,290.0,1945.0,Credit Card
U3046,48.0,Non-binary,Australia,8/20/2012,Silver,6/11/2024,49.38,396.8,177.0,458.0,Bank Transfer
U3047,42.0,Female,UK,10/10/2020,Free,2/1/2023,50.0,233.1,26.0,625.0,Crypto
U3047,42.0,Female,UK,10/10/2020,Free,12/18/2023,18.29,405.39,777.0,2754.0,Bank Transfer
U3048,28.0,Other,UK,4/21/2012,Gold,4/3/2023,5.0,384.45,291.0,780.0,Bank Transfer
U3048,28.0,Other,UK,4/21/2012,Gold,8/17/2024,35.91,152.3,473.0,2940.0,Bank Transfer
U3049,62.0,Non-binary,USA,4/27/2016,Free,3/11/2023,23.0,267.42,603.0,4292.0,Crypto
U3049,62.0,Non-binary,USA,4/27/2016,Free,10/6/2024,14.37,151.56,508.0,1489.0,PayPal
U3050,44.0,Male,UK,9/2/2020,Platinum,9/17/2023,28.0,113.24,951.0,3394.0,Credit Card
U3050,44.0,Male,UK,9/2/2020,Platinum,11/16/2024,18.79,208.87,743.0,4293.0,Bank Transfer
U3051,30.0,Male,USA,10/24/2021,Gold,4/8/2023,15.0,348.81,759.0,4907.0,PayPal
U3051,30.0,Male,USA,10/24/2021,Gold,11/24/2024,46.42,327.15,681.0,2343.0,PayPal
U3052,69.0,Non-binary,USA,3/27/2014,Silver,5/9/2023,41.0,395.37,995.0,2196.0,Credit Card
U3052,69.0,Non-binary,USA,3/27/2014,Silver,6/8/2024,20.33,442.01,605.0,4874.0,PayPal
U3053,60.0,Male,UK,11/20/2019,Free,2/13/2023,21.0,231.84,741.0,1238.0,PayPal
U3053,60.0,Male,UK,11/20/2019,Free,6/13/2024,22.2,384.59,945.0,2803.0,Bank Transfer
U3054,60.0,Non-binary,Australia,5/19/2018,Gold,5/26/2023,11.0,409.09,613.0,4843.0,Bank Transfer
U3054,60.0,Non-binary,Australia,5/19/2018,Gold,11/7/2024,31.74,478.7,943.0,2928.0,Bank Transfer
U3055,33.0,Male,India,1/7/2020,Silver,3/20/2023,11.0,43.6,802.0,4139.0,Bank Transfer
U3055,33.0,Male,India,1/7/2020,Silver,1/13/2024,48.79,321.17,190.0,2377.0,Bank Transfer
U3056,67.0,Female,Australia,6/3/2018,Gold,6/8/2023,13.0,185.99,574.0,1906.0,Crypto
U3056,67.0,Female,Australia,6/3/2018,Gold,10/19/2024,18.43,339.89,756.0,3002.0,Credit Card
U3057,65.0,Non-binary,India,4/1/2020,Platinum,2/1/2023,18.0,296.42,714.0,939.0,Bank Transfer
U3057,65.0,Non-binary,India,4/1/2020,Platinum,7/22/2024,15.0,268.25,842.0,2854.0,Bank Transfer
U3058,23.0,Non-binary,Canada,6/25/2013,Silver,8/5/2023,41.0,336.27,361.0,2424.0,Bank Transfer
U3058,23.0,Non-binary,Canada,6/25/2013,Silver,9/3/2024,31.57,170.21,38.0,2588.0,PayPal
U3059,45.0,Female,UK,2/18/2021,Silver,4/2/2023,18.0,435.47,41.0,4809.0,Bank Transfer
U3059,45.0,Female,UK,2/18/2021,Silver,6/8/2024,23.36,312.79,153.0,3453.0,Bank Transfer
U3060,72.0,Other,India,10/23/2012,Gold,8/25/2023,25.0,310.83,488.0,3867.0,Crypto
U3060,72.0,Other,India,10/23/2012,Gold,12/19/2023,13.53,312.44,750.0,3329.0,Credit Card
U3061,18.0,Female,India,5/21/2011,Gold,10/5/2023,50.0,380.69,867.0,567.0,Crypto
U3061,18.0,Female,India,5/21/2011,Gold,5/23/2024,46.71,359.32,120.0,1932.0,Credit Card
U3062,69.0,Non-binary,UK,8/4/2011,Gold,11/30/2023,34.0,220.33,116.0,1003.0,PayPal
U3062,69.0,Non-binary,UK,8/4/2011,Gold,7/29/2024,20.49,168.11,922.0,2272.0,Credit Card
U3063,45.0,Other,India,6/15/2019,Gold,6/19/2023,10.0,362.03,368.0,1098.0,PayPal
U3063,45.0,Other,India,6/15/2019,Gold,7/31/2024,22.63,364.95,626.0,2793.0,Credit Card
U3064,56.0,Non-binary,India,5/27/2011,Silver,10/23/2023,9.0,447.18,607.0,339.0,PayPal
U3064,56.0,Non-binary,India,5/27/2011,Silver,11/3/2024,11.32,416.85,49.0,1598.0,PayPal
U3065,47.0,Other,Germany,11/2/2017,Silver,10/18/2023,10.0,208.85,668.0,193.0,PayPal
U3065,47.0,Other,Germany,11/2/2017,Silver,6/5/2024,25.18,464.49,508.0,2076.0,Bank Transfer
U3066,66.0,Non-binary,Australia,10/29/2020,Silver,1/11/2023,36.0,338.89,806.0,3074.0,PayPal
U3066,66.0,Non-binary,Australia,10/29/2020,Silver,11/14/2024,29.03,333.51,935.0,118.0,Bank Transfer
U3067,63.0,Female,Australia,11/23/2013,Gold,4/3/2023,48.0,298.86,888.0,556.0,Credit Card
U3067,63.0,Female,Australia,11/23/2013,Gold,3/2/2024,21.44,79.24,920.0,3509.0,Bank Transfer
U3068,48.0,Non-binary,Germany,12/25/2017,Free,9/11/2023,43.0,279.14,469.0,2765.0,Bank Transfer
U3068,48.0,Non-binary,Germany,12/25/2017,Free,7/4/2024,12.91,150.53,638.0,4046.0,Credit Card
U3069,56.0,Male,India,9/20/2014,Gold,1/30/2023,37.0,308.51,586.0,3011.0,Credit Card
U3069,56.0,Male,India,9/20/2014,Gold,8/22/2024,36.47,214.05,347.0,1064.0,PayPal
U3070,39.0,Female,Canada,3/24/2021,Free,11/25/2023,9.0,116.33,720.0,1483.0,Credit Card
U3070,39.0,Female,Canada,3/24/2021,Free,9/2/2024,33.8,191.76,142.0,2702.0,PayPal
U3071,63.0,Female,Germany,10/6/2021,Silver,4/18/2023,10.0,378.11,32.0,4948.0,PayPal
U3071,63.0,Female,Germany,10/6/2021,Silver,12/8/2024,20.45,274.11,723.0,2175.0,PayPal
U3072,69.0,Male,Canada,5/3/2013,Platinum,11/16/2023,15.0,342.39,29.0,665.0,Crypto
U3072,69.0,Male,Canada,5/3/2013,Platinum,2/12/2024,29.33,64.64,146.0,29.0,PayPal
U3073,43.0,Female,UK,6/8/2014,Free,10/2/2023,37.0,,916.0,4528.0,Credit Card
U3073,43.0,Female,UK,6/8/2014,Free,12/14/2023,27.9,31.12,723.0,759.0,Bank Transfer
U3074,21.0,Male,Germany,6/7/2012,Platinum,3/3/2023,49.0,23.66,652.0,1814.0,PayPal
U3074,21.0,Male,Germany,6/7/2012,Platinum,11/18/2024,43.23,163.41,450.0,630.0,PayPal
U3075,37.0,Other,Canada,12/2/2011,Free,11/1/2023,33.0,383.91,493.0,4299.0,Crypto
U3075,37.0,Other,Canada,12/2/2011,Free,4/14/2024,37.31,179.32,235.0,4908.0,Bank Transfer
U3076,61.0,Male,Germany,1/20/2013,Silver,8/15/2023,40.0,396.82,144.0,3671.0,PayPal
U3076,61.0,Male,Germany,1/20/2013,Silver,5/24/2024,49.21,107.64,860.0,3904.0,Credit Card
U3077,36.0,Other,India,2/16/2020,Platinum,10/22/2023,32.0,249.59,275.0,3050.0,Credit Card
U3077,36.0,Other,India,2/16/2020,Platinum,11/24/2024,21.76,228.9,873.0,17.0,Credit Card
U3078,59.0,Female,India,6/19/2017,Free,5/1/2023,15.0,231.01,610.0,4314.0,Bank Transfer
U3078,59.0,Female,India,6/19/2017,Free,5/18/2024,40.65,493.09,128.0,3958.0,Bank Transfer
U3079,58.0,Other,Germany,8/26/2011,Platinum,8/13/2023,39.0,482.26,356.0,1938.0,Credit Card
U3079,58.0,Other,Germany,8/26/2011,Platinum,1/25/2024,16.46,80.24,274.0,3483.0,Credit Card
U3080,33.0,Male,Canada,11/23/2013,Free,8/19/2023,11.0,210.37,387.0,4717.0,Crypto
U3080,33.0,Male,Canada,11/23/2013,Free,10/30/2024,38.66,220.39,985.0,146.0,Credit Card
U3081,23.0,Female,Germany,2/9/2017,Free,1/5/2023,38.0,159.48,799.0,1851.0,PayPal
U3081,23.0,Female,Germany,2/9/2017,Free,5/15/2024,30.56,383.68,514.0,3653.0,Bank Transfer
U3082,50.0,Non-binary,USA,1/6/2015,Free,11/16/2023,23.0,24.78,572.0,3633.0,PayPal
U3082,50.0,Non-binary,USA,1/6/2015,Free,7/25/2024,46.03,410.97,359.0,4558.0,PayPal
U3083,65.0,Female,India,9/30/2015,Platinum,8/23/2023,50.0,85.94,804.0,2870.0,Bank Transfer
U3083,65.0,Female,India,9/30/2015,Platinum,3/10/2024,27.18,87.55,904.0,513.0,Bank Transfer
U3084,68.0,Male,Australia,9/1/2017,Platinum,3/28/2023,43.0,55.58,958.0,2017.0,PayPal
